,concept,label,standard_concept,2024-12-31,2023-12-31,2022-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
11,us-gaap_InterestExpenseOperating,Parent Company,,48788000.0,28258000.0,5075000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,-1.0,1.0,us-gaap_InterestIncomeExpenseNet,us-gaap_InterestExpenseAbstract
12,us-gaap_InterestIncomeExpenseNet,Net interest income,NetInterestIncome,1716481000.0,1261740000.0,584096000.0,1,False,False,False,,,,,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
13,us-gaap_InterestIncomeExpenseNet,Operating Segments - Lending,,1207226000.0,960773000.0,531480000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
14,us-gaap_InterestIncomeExpenseNet,Operating Segments - Technology Platform,,2158000.0,1514000.0,0.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
15,us-gaap_InterestIncomeExpenseNet,Operating Segments - Financial Services,,573422000.0,334847000.0,92574000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
16,us-gaap_InterestIncomeExpenseNet,Operating Segments,,1782806000.0,1297134000.0,624054000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,srt:ConsolidationItemsAxis: Operating Segments,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
17,us-gaap_InterestIncomeExpenseNet,Other,,-66325000.0,-35394000.0,-39958000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
18,us-gaap_InterestIncomeExpenseNet,Parent Company,,-38730000.0,-28258000.0,-5075000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
19,us-gaap_NoninterestIncomeAbstract,Noninterest income,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
20,sofi_NoninterestIncomeLoanOriginationsSalesAndSecuritizations,"Loan origination, sales, and securitizations",,255870000.0,371812000.0,565372000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
21,sofi_NoninterestIncomeServicing,Servicing,,22244000.0,37328000.0,43547000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
22,sofi_RevenueFromContractWithCustomerExcludingAssessedTaxTechnologyProductsAndSolutions,Technology products and solutions,,350810000.0,323972000.0,304901000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
23,sofi_NoninterestIncomeLoanPlatformFees,Loan platform fees,,141608000.0,33602000.0,31540000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
24,us-gaap_NoninterestIncomeOther,Other,NonoperatingIncomeExpense,187846000.0,94335000.0,44079000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
25,us-gaap_NoninterestIncome,Total noninterest income,NonInterestIncome,958378000.0,861049000.0,989439000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
26,us-gaap_NoninterestIncome,Operating Segments - Lending,,277996000.0,409848000.0,608511000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
27,us-gaap_NoninterestIncome,Operating Segments - Technology Platform,,393020000.0,350826000.0,315133000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
28,us-gaap_NoninterestIncome,Operating Segments - Financial Services,,248089000.0,101668000.0,75102000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
29,us-gaap_NoninterestIncome,Operating Segments,,919105000.0,862342000.0,998746000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,srt:ConsolidationItemsAxis: Operating Segments,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
30,us-gaap_NoninterestIncome,Other,,39273000.0,-1293000.0,-9307000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
